id,nombre,correo,telefono,tipo_documento,numero_documento,estado
82093.0,Carlos Gomez,luisrojas@hotmail.com,3013604123,CC,35394671,desconocido
87069.0,Juan Perez,juanperez@gmail.com,3101043013,CC,22275814,desconocido
13933.0,Maria Lopez,marialopez@gmail.com,3009935379,TI,,INACTIVO
33911.0,Ana Martinez,carlosgomez@gmail.com,3119022622,CC,48618682,desconocido
50565.0,Maria Lopez,,3001582721,CE,96816586,ACTIVO
16107.0,Juan Perez,luisrojas@yahoo.com,3116608757,TI,11289740,ACTIVO
10519.0,Juan Perez,sofiatorres@yahoo.com,3021702098,CC,54058284,SUSPENDIDO
45817.0,Sofia Torres,carlosgomez@yahoo.com,abc123,CC,25900676,SUSPENDIDO
64392.0,Sofia Torres,anamartinez@yahoo.com,3025585857,CE,67816181,desconocido
65721.0,Ana Martinez,luisrojas@yahoo.com,3105420037,TI,,SUSPENDIDO
,Ana Martinez,sofiatorres@hotmail.com,3006072838,CC,81641274,ACTIVO
57880.0,Ana Martinez,anamartinez@gmail.com,abc123,CC,95098726,SUSPENDIDO
,Maria Lopez,anamartinez@gmail.com,3016590844,CC,84593447,SUSPENDIDO
80264.0,Luis Rojas,marialopez@yahoo.com,3022910049,TI,41750440,ACTIVO
3833.0,Sofia Torres,luisrojas@hotmail.com,3023697989,CE,88189931,desconocido
30841.0,Maria Lopez,juanperez@yahoo.com,abc123,TI,30220835,ACTIVO
42678.0,Juan Perez,juanperez@gmail.com,3101173100,CC,44281360,desconocido
74018.0,Juan Perez,carlosgomez@hotmail.com,3012303694,TI,16885447,INACTIVO
83481.0,Ana Martinez,anamartinez@hotmail.com,3001965946,CC,,SUSPENDIDO
,Ana Martinez,sofiatorres@gmail.com,3005056393,CE,20142089,ACTIVO
,Sofia Torres,marialopez@yahoo.com,3002509016,CC,83481476,ACTIVO
19391.0,Carlos Gomez,sofiatorres@yahoo.com,3111308306,TI,53432435,desconocido
79011.0,Ana Martinez,,3109266273,TI,89462617,SUSPENDIDO
77332.0,Carlos Gomez,sofiatorres@yahoo.com,3013878965,CE,,ACTIVO
37470.0,Sofia Torres,sofiatorres@yahoo.com,abc123,TI,76225451,ACTIVO
43111.0,Luis Rojas,,3119522297,CC,41153220,ACTIVO
5008.0,Sofia Torres,anamartinez@gmail.com,3012354829,CE,,SUSPENDIDO
17273.0,Sofia Torres,luisrojas@gmail.com,3116562814,CE,,SUSPENDIDO
24114.0,Juan Perez,,3004401868,CC,27578275,SUSPENDIDO
22088.0,Juan Perez,,3119414331,TI,40238609,SUSPENDIDO
,Sofia Torres,carlosgomez@hotmail.com,3104658077,CC,35092654,SUSPENDIDO
7178.0,Maria Lopez,juanperez@gmail.com,3013705663,CC,,INACTIVO
65772.0,Ana Martinez,juanperez@hotmail.com,3025608534,TI,,ACTIVO
56144.0,Maria Lopez,,3113272807,CC,75281560,ACTIVO
63621.0,Sofia Torres,sofiatorres@yahoo.com,abc123,TI,55574750,SUSPENDIDO
,Ana Martinez,luisrojas@gmail.com,3024566013,CE,29165692,INACTIVO
41961.0,Carlos Gomez,juanperez@yahoo.com,3119837260,TI,68715869,INACTIVO
,Sofia Torres,anamartinez@hotmail.com,3023667559,TI,44182629,SUSPENDIDO
64456.0,Luis Rojas,anamartinez@gmail.com,abc123,CE,11166513,INACTIVO
73263.0,Carlos Gomez,marialopez@gmail.com,3009687575,CE,98750549,desconocido
47774.0,Carlos Gomez,sofiatorres@yahoo.com,abc123,CC,59151683,INACTIVO
9644.0,Juan Perez,luisrojas@yahoo.com,3116009779,CC,,SUSPENDIDO
95210.0,Luis Rojas,luisrojas@hotmail.com,3109184570,CE,42595303,desconocido
48464.0,Luis Rojas,juanperez@gmail.com,3004244169,TI,,ACTIVO
31858.0,Sofia Torres,anamartinez@hotmail.com,3011115618,CC,,ACTIVO
51987.0,Carlos Gomez,,3021181061,CC,71968483,ACTIVO
96355.0,Maria Lopez,,3107685702,CC,20965932,ACTIVO
96616.0,Ana Martinez,juanperez@yahoo.com,3011258494,CE,54760495,ACTIVO
32957.0,Luis Rojas,,3004799273,TI,30039647,INACTIVO
13963.0,Juan Perez,carlosgomez@yahoo.com,3001513382,TI,56072246,desconocido
37961.0,Ana Martinez,marialopez@yahoo.com,abc123,CC,23437551,ACTIVO
,Juan Perez,luisrojas@gmail.com,3024984209,TI,68523422,INACTIVO
81044.0,Sofia Torres,juanperez@gmail.com,3119526531,CC,73653043,SUSPENDIDO
32537.0,Sofia Torres,sofiatorres@hotmail.com,3101687214,CE,78027473,desconocido
,Luis Rojas,sofiatorres@yahoo.com,3023424467,TI,17887409,ACTIVO
,Ana Martinez,carlosgomez@hotmail.com,3025549388,CE,46726767,SUSPENDIDO
,Juan Perez,carlosgomez@hotmail.com,3104443016,CE,65439311,SUSPENDIDO
59379.0,Juan Perez,luisrojas@gmail.com,3003794501,CC,,SUSPENDIDO
98435.0,Sofia Torres,anamartinez@hotmail.com,3003312974,TI,,ACTIVO
77505.0,Carlos Gomez,luisrojas@yahoo.com,3025549369,CC,,INACTIVO
48367.0,Sofia Torres,,3009559919,CC,82946147,SUSPENDIDO
17933.0,Carlos Gomez,carlosgomez@gmail.com,abc123,CE,46504530,SUSPENDIDO
,Juan Perez,marialopez@gmail.com,3001510701,TI,58904297,SUSPENDIDO
55120.0,Luis Rojas,sofiatorres@hotmail.com,3019845074,CC,72024287,SUSPENDIDO
,Juan Perez,juanperez@hotmail.com,3108082195,TI,14827834,SUSPENDIDO
98552.0,Luis Rojas,carlosgomez@gmail.com,3119220372,CC,,INACTIVO
83417.0,Sofia Torres,anamartinez@yahoo.com,3015055056,TI,77324678,INACTIVO
45890.0,Carlos Gomez,sofiatorres@gmail.com,3017820117,TI,14250439,ACTIVO
,Ana Martinez,marialopez@hotmail.com,3001306199,CC,56382425,SUSPENDIDO
36549.0,Sofia Torres,marialopez@yahoo.com,3113740323,CE,,INACTIVO
19275.0,Juan Perez,sofiatorres@hotmail.com,abc123,TI,73916989,SUSPENDIDO
,Carlos Gomez,carlosgomez@yahoo.com,3024561571,TI,21931092,INACTIVO
60861.0,Carlos Gomez,,3108521618,TI,42290096,SUSPENDIDO
47516.0,Ana Martinez,,3006372762,CC,96006327,SUSPENDIDO
,Luis Rojas,luisrojas@hotmail.com,3108101188,CC,22979429,ACTIVO
77455.0,Sofia Torres,juanperez@gmail.com,abc123,TI,25247869,INACTIVO
74161.0,Sofia Torres,carlosgomez@yahoo.com,3025623925,CC,88178832,SUSPENDIDO
4749.0,Maria Lopez,,3003734075,CE,88819486,SUSPENDIDO
30870.0,Sofia Torres,,3019579397,CC,19374279,INACTIVO
12395.0,Luis Rojas,juanperez@yahoo.com,3012149139,TI,,SUSPENDIDO
35513.0,Sofia Torres,sofiatorres@hotmail.com,3101992518,CC,,INACTIVO
8082.0,Ana Martinez,marialopez@hotmail.com,3107290893,CC,64578548,desconocido
,Maria Lopez,sofiatorres@yahoo.com,3016370285,CE,82469670,INACTIVO
59768.0,Sofia Torres,carlosgomez@gmail.com,abc123,CE,30451983,ACTIVO
,Juan Perez,anamartinez@gmail.com,3008493652,TI,78491277,SUSPENDIDO
9590.0,Carlos Gomez,,3022918385,CE,51088492,SUSPENDIDO
16107.0,Luis Rojas,sofiatorres@hotmail.com,3007525650,CC,49952138,desconocido
19893.0,Luis Rojas,marialopez@hotmail.com,3006689554,CC,76372480,desconocido
77867.0,Luis Rojas,anamartinez@yahoo.com,3015342423,TI,42249098,ACTIVO
78008.0,Maria Lopez,,3114366113,TI,95972658,ACTIVO
63477.0,Maria Lopez,juanperez@gmail.com,3103795099,CC,,SUSPENDIDO
22158.0,Maria Lopez,juanperez@gmail.com,3025607618,TI,88125808,desconocido
46692.0,Ana Martinez,anamartinez@yahoo.com,3104047311,CC,,ACTIVO
42478.0,Maria Lopez,luisrojas@gmail.com,3119904905,CE,,ACTIVO
,Maria Lopez,anamartinez@yahoo.com,3103670255,CC,91691532,INACTIVO
4129.0,Maria Lopez,carlosgomez@gmail.com,3015447194,CE,,SUSPENDIDO
31711.0,Juan Perez,,3026273950,CE,15009977,INACTIVO
94378.0,Maria Lopez,sofiatorres@gmail.com,3004952258,TI,,INACTIVO
62605.0,Sofia Torres,carlosgomez@gmail.com,3115507859,TI,80480549,ACTIVO
44409.0,Sofia Torres,sofiatorres@yahoo.com,3011627071,TI,97610430,desconocido
,Ana Martinez,carlosgomez@yahoo.com,3024468998,CC,84392212,INACTIVO
,Luis Rojas,marialopez@gmail.com,3002614131,CC,92428163,ACTIVO
66748.0,Carlos Gomez,juanperez@hotmail.com,3004232532,CE,,INACTIVO
71801.0,Carlos Gomez,luisrojas@gmail.com,3023260408,TI,,SUSPENDIDO
20033.0,Juan Perez,,3103616865,CC,94871181,SUSPENDIDO
58776.0,Juan Perez,,3024165149,CE,82896580,ACTIVO
45894.0,Ana Martinez,juanperez@gmail.com,abc123,CC,68508431,SUSPENDIDO
52351.0,Sofia Torres,,3019381136,CC,38700610,ACTIVO
8087.0,Sofia Torres,sofiatorres@gmail.com,abc123,TI,97589953,SUSPENDIDO
52131.0,Carlos Gomez,,3118960556,CC,86221733,ACTIVO
18495.0,Maria Lopez,carlosgomez@hotmail.com,abc123,CC,77120279,INACTIVO
35116.0,Luis Rojas,marialopez@yahoo.com,3025673651,TI,,ACTIVO
77508.0,Juan Perez,,3104429121,CE,69722878,SUSPENDIDO
,Carlos Gomez,carlosgomez@yahoo.com,3104526636,CE,82032180,INACTIVO
59041.0,Carlos Gomez,marialopez@hotmail.com,3101041082,CE,63272782,desconocido
,Sofia Torres,sofiatorres@hotmail.com,3009689984,CE,34035439,INACTIVO
86534.0,Carlos Gomez,anamartinez@hotmail.com,abc123,CE,62197487,INACTIVO
,Sofia Torres,carlosgomez@yahoo.com,3008444742,CC,46264771,SUSPENDIDO
,Carlos Gomez,anamartinez@gmail.com,3012864591,CC,51336361,ACTIVO
57166.0,Ana Martinez,,3021897615,CE,97967686,SUSPENDIDO
75699.0,Ana Martinez,,3007362697,CE,90508909,ACTIVO
39256.0,Carlos Gomez,,3008822799,TI,46126128,INACTIVO
13781.0,Sofia Torres,anamartinez@gmail.com,3118533077,CC,,INACTIVO
70463.0,Luis Rojas,sofiatorres@yahoo.com,abc123,CC,60715107,SUSPENDIDO
,Juan Perez,luisrojas@yahoo.com,3112352590,CE,45610754,SUSPENDIDO
94641.0,Luis Rojas,sofiatorres@yahoo.com,abc123,CC,29182503,INACTIVO
42929.0,Ana Martinez,juanperez@yahoo.com,3102831407,TI,68065801,SUSPENDIDO
11303.0,Maria Lopez,marialopez@yahoo.com,abc123,TI,76717338,SUSPENDIDO
,Carlos Gomez,sofiatorres@hotmail.com,3012527985,CE,71181905,ACTIVO
,Carlos Gomez,marialopez@hotmail.com,3028787939,CE,12531928,INACTIVO
59305.0,Luis Rojas,luisrojas@yahoo.com,abc123,CE,48023978,ACTIVO
,Carlos Gomez,carlosgomez@yahoo.com,3011676507,CE,66550632,INACTIVO
,Luis Rojas,marialopez@yahoo.com,3116063373,CE,35313530,SUSPENDIDO
38773.0,Luis Rojas,sofiatorres@gmail.com,abc123,CC,56386365,INACTIVO
68350.0,Sofia Torres,luisrojas@yahoo.com,3018770083,CE,10985825,ACTIVO
46737.0,Luis Rojas,,3019311562,CE,56326339,INACTIVO
50382.0,Luis Rojas,juanperez@yahoo.com,3007684764,CE,19059410,INACTIVO
51364.0,Juan Perez,,3009589763,CC,24135311,ACTIVO
49337.0,Sofia Torres,anamartinez@hotmail.com,3016168451,TI,95447474,desconocido
38693.0,Luis Rojas,anamartinez@hotmail.com,3108018209,TI,,INACTIVO
,Luis Rojas,luisrojas@yahoo.com,3105111217,TI,20620069,INACTIVO
,Luis Rojas,marialopez@hotmail.com,3012418481,TI,48393245,INACTIVO
64073.0,Maria Lopez,marialopez@hotmail.com,3029997698,TI,,ACTIVO
84136.0,Ana Martinez,marialopez@gmail.com,3015647022,CC,,ACTIVO
80750.0,Ana Martinez,anamartinez@yahoo.com,abc123,CE,32608115,SUSPENDIDO
,Maria Lopez,marialopez@hotmail.com,3023265952,TI,54644826,SUSPENDIDO
11147.0,Maria Lopez,anamartinez@gmail.com,3008907104,CC,,SUSPENDIDO
66939.0,Juan Perez,sofiatorres@yahoo.com,3117829357,CC,,SUSPENDIDO
62468.0,Maria Lopez,sofiatorres@hotmail.com,abc123,TI,70431122,SUSPENDIDO
75765.0,Carlos Gomez,luisrojas@hotmail.com,abc123,CE,27061279,SUSPENDIDO
,Sofia Torres,marialopez@hotmail.com,3005142975,CE,23870646,SUSPENDIDO
85812.0,Carlos Gomez,juanperez@gmail.com,3012109784,TI,19954345,INACTIVO
92823.0,Ana Martinez,carlosgomez@gmail.com,3029070452,CC,45944074,ACTIVO
,Maria Lopez,anamartinez@yahoo.com,3021587300,TI,37058524,SUSPENDIDO
84369.0,Juan Perez,marialopez@gmail.com,3005677780,CE,70050392,desconocido
5775.0,Carlos Gomez,,3024801108,CE,34069897,ACTIVO
,Sofia Torres,carlosgomez@gmail.com,3002005149,TI,57051171,ACTIVO
85838.0,Carlos Gomez,sofiatorres@hotmail.com,abc123,CC,72401664,SUSPENDIDO
19934.0,Maria Lopez,,3115460373,CE,46412589,INACTIVO
61929.0,Sofia Torres,carlosgomez@gmail.com,abc123,TI,76177874,INACTIVO
96857.0,Luis Rojas,juanperez@hotmail.com,abc123,CC,13870471,ACTIVO
78958.0,Ana Martinez,juanperez@hotmail.com,3025559149,TI,,SUSPENDIDO
26572.0,Sofia Torres,luisrojas@yahoo.com,3007256806,CE,,INACTIVO
47621.0,Sofia Torres,carlosgomez@hotmail.com,abc123,TI,72993416,SUSPENDIDO
,Carlos Gomez,sofiatorres@gmail.com,3009881696,CC,32868420,SUSPENDIDO
81481.0,Luis Rojas,juanperez@yahoo.com,abc123,CE,33947948,INACTIVO
71802.0,Sofia Torres,,3016825823,CE,60333747,INACTIVO
5013.0,Sofia Torres,,3028383488,TI,27051909,INACTIVO
84448.0,Juan Perez,carlosgomez@hotmail.com,3018768323,TI,,INACTIVO
69374.0,Sofia Torres,,3107525220,TI,82918792,SUSPENDIDO
77352.0,Ana Martinez,anamartinez@gmail.com,3004691363,TI,,INACTIVO
81064.0,Ana Martinez,carlosgomez@hotmail.com,3022143300,CC,87841962,SUSPENDIDO
89832.0,Ana Martinez,anamartinez@yahoo.com,abc123,CE,52622314,INACTIVO
,Luis Rojas,juanperez@hotmail.com,3015249709,CE,40466238,SUSPENDIDO
49822.0,Luis Rojas,,3018052071,CC,55404138,ACTIVO
90045.0,Carlos Gomez,sofiatorres@yahoo.com,abc123,CC,15810278,SUSPENDIDO
41462.0,Ana Martinez,carlosgomez@yahoo.com,3112673434,CC,41081572,INACTIVO
,Sofia Torres,carlosgomez@yahoo.com,3101301704,CE,68730727,ACTIVO
11033.0,Maria Lopez,,3114526075,TI,63759540,SUSPENDIDO
83402.0,Luis Rojas,juanperez@hotmail.com,abc123,CE,19057950,ACTIVO
29085.0,Carlos Gomez,,3001768546,TI,63316546,ACTIVO
,Ana Martinez,sofiatorres@yahoo.com,3029074667,TI,38896805,ACTIVO
28016.0,Juan Perez,,3024371883,TI,38282625,INACTIVO
70126.0,Ana Martinez,,3008844119,CC,78424600,INACTIVO
45710.0,Maria Lopez,sofiatorres@gmail.com,abc123,TI,30574055,INACTIVO
,Juan Perez,sofiatorres@yahoo.com,3105718555,CC,21592373,INACTIVO
,Ana Martinez,sofiatorres@hotmail.com,3101476590,CE,20267659,ACTIVO
30396.0,Luis Rojas,luisrojas@yahoo.com,3025969570,TI,58149373,desconocido
24881.0,Luis Rojas,carlosgomez@hotmail.com,abc123,CE,34852444,SUSPENDIDO
,Sofia Torres,anamartinez@gmail.com,3115291536,CC,17633427,INACTIVO
67562.0,Sofia Torres,sofiatorres@yahoo.com,3024769411,CE,,SUSPENDIDO
75913.0,Ana Martinez,,3015502133,TI,41939404,INACTIVO
94689.0,Sofia Torres,anamartinez@yahoo.com,3009183048,CC,,ACTIVO
,Luis Rojas,carlosgomez@gmail.com,3013055833,TI,91925798,ACTIVO
,Luis Rojas,anamartinez@gmail.com,3107557773,CE,18092137,INACTIVO
96108.0,Juan Perez,anamartinez@hotmail.com,3105320008,TI,44228655,desconocido
20221.0,Luis Rojas,sofiatorres@gmail.com,3117185898,TI,,INACTIVO
40048.0,Luis Rojas,,3015788305,TI,31208599,SUSPENDIDO
62822.0,Luis Rojas,juanperez@hotmail.com,3113329416,TI,,ACTIVO
,Maria Lopez,carlosgomez@hotmail.com,3117296609,CE,34288092,SUSPENDIDO
1758.0,Sofia Torres,,3003403394,CE,66924429,ACTIVO
984.0,Luis Rojas,luisrojas@hotmail.com,3119267504,CC,95299958,SUSPENDIDO
,Sofia Torres,anamartinez@gmail.com,3027820488,CE,99168029,SUSPENDIDO
,Sofia Torres,carlosgomez@hotmail.com,3115516637,TI,55852214,INACTIVO
23095.0,Ana Martinez,luisrojas@yahoo.com,3109425161,CC,24922961,desconocido
21523.0,Luis Rojas,sofiatorres@yahoo.com,abc123,CE,62361836,ACTIVO
69745.0,Carlos Gomez,anamartinez@gmail.com,3019647910,CC,90719180,ACTIVO
61538.0,Maria Lopez,,3103370339,CE,81300961,SUSPENDIDO
87374.0,Sofia Torres,juanperez@yahoo.com,3114588278,CE,77989786,INACTIVO
19564.0,Juan Perez,,3016694920,CC,85092509,SUSPENDIDO
12725.0,Carlos Gomez,juanperez@yahoo.com,3113478717,TI,19978146,desconocido
,Maria Lopez,juanperez@yahoo.com,3021963959,CE,27066423,INACTIVO
30088.0,Maria Lopez,luisrojas@gmail.com,3102735262,TI,91110776,ACTIVO
97524.0,Carlos Gomez,,3107843606,CE,31430595,ACTIVO
81681.0,Maria Lopez,marialopez@yahoo.com,3105752071,TI,,ACTIVO
64448.0,Juan Perez,anamartinez@yahoo.com,abc123,TI,79996124,SUSPENDIDO
,Ana Martinez,luisrojas@gmail.com,3119956820,CC,83147161,INACTIVO
92355.0,Carlos Gomez,,3116646236,TI,66258965,INACTIVO
,Luis Rojas,sofiatorres@yahoo.com,3017142796,TI,53249278,SUSPENDIDO
39095.0,Maria Lopez,,3002297812,CE,25197619,INACTIVO
33162.0,Luis Rojas,marialopez@gmail.com,abc123,CE,51813990,INACTIVO
49653.0,Juan Perez,juanperez@hotmail.com,abc123,CE,74495354,SUSPENDIDO
,Ana Martinez,carlosgomez@gmail.com,3114773315,CC,12851294,INACTIVO
64753.0,Maria Lopez,,3111855379,CC,48066584,ACTIVO
14455.0,Carlos Gomez,,3024871137,CC,95130298,SUSPENDIDO
37927.0,Juan Perez,sofiatorres@hotmail.com,3013418331,CE,,INACTIVO
76297.0,Ana Martinez,,3111644573,TI,96097162,INACTIVO
,Juan Perez,juanperez@gmail.com,3028641548,CC,60052775,SUSPENDIDO
,Juan Perez,juanperez@hotmail.com,3007134804,CE,58175850,ACTIVO
52987.0,Carlos Gomez,marialopez@yahoo.com,abc123,CC,36736726,ACTIVO
54879.0,Luis Rojas,,3118685102,CC,48037504,SUSPENDIDO
70201.0,Ana Martinez,juanperez@yahoo.com,abc123,CC,28552898,INACTIVO
49577.0,Juan Perez,sofiatorres@gmail.com,3104565697,CC,,ACTIVO
,Maria Lopez,carlosgomez@hotmail.com,3106083157,CE,13320416,INACTIVO
41346.0,Maria Lopez,,3001910599,CC,42855212,ACTIVO
69699.0,Juan Perez,,3005947763,CE,27797235,SUSPENDIDO
38423.0,Luis Rojas,luisrojas@hotmail.com,3002938103,TI,,INACTIVO
34228.0,Carlos Gomez,carlosgomez@gmail.com,3025313534,CC,14209389,desconocido
50833.0,Maria Lopez,,3006064913,CE,81570800,SUSPENDIDO
39977.0,Ana Martinez,carlosgomez@yahoo.com,abc123,TI,65120195,SUSPENDIDO
21330.0,Luis Rojas,carlosgomez@yahoo.com,3021034592,CC,,SUSPENDIDO
38691.0,Juan Perez,luisrojas@yahoo.com,abc123,TI,80284516,ACTIVO
99562.0,Luis Rojas,anamartinez@hotmail.com,3114345078,CC,12451380,desconocido
73569.0,Luis Rojas,,3016267378,TI,37783021,INACTIVO
47749.0,Carlos Gomez,juanperez@gmail.com,abc123,CC,46769994,SUSPENDIDO
69152.0,Sofia Torres,,3102560946,TI,23057053,SUSPENDIDO
353.0,Ana Martinez,luisrojas@gmail.com,3019499380,CE,75859015,desconocido
66055.0,Maria Lopez,,3116796191,CE,58550277,SUSPENDIDO
,Maria Lopez,anamartinez@gmail.com,3004918421,TI,18433285,INACTIVO
81915.0,Juan Perez,marialopez@hotmail.com,abc123,TI,41204822,SUSPENDIDO
,Maria Lopez,juanperez@hotmail.com,3109913103,CC,38632999,SUSPENDIDO
,Carlos Gomez,anamartinez@gmail.com,3007336051,TI,42090318,INACTIVO
94206.0,Luis Rojas,luisrojas@hotmail.com,3112875094,TI,,ACTIVO
75121.0,Ana Martinez,juanperez@yahoo.com,abc123,CE,38164193,ACTIVO
64450.0,Juan Perez,anamartinez@hotmail.com,3111758697,TI,,SUSPENDIDO
34039.0,Carlos Gomez,anamartinez@gmail.com,abc123,CC,63016815,SUSPENDIDO
,Carlos Gomez,marialopez@gmail.com,3016053353,TI,94047124,SUSPENDIDO
79370.0,Juan Perez,juanperez@hotmail.com,abc123,TI,38129569,INACTIVO
58584.0,Carlos Gomez,anamartinez@yahoo.com,3024733816,CE,,INACTIVO
83801.0,Juan Perez,juanperez@hotmail.com,3005279620,CC,35195232,INACTIVO
56451.0,Sofia Torres,sofiatorres@hotmail.com,3008386217,TI,,ACTIVO
83837.0,Sofia Torres,carlosgomez@yahoo.com,3103447579,CE,,SUSPENDIDO
,Ana Martinez,sofiatorres@yahoo.com,3102928825,CE,98964787,INACTIVO
25097.0,Carlos Gomez,,3111657512,CC,17369611,SUSPENDIDO
13779.0,Sofia Torres,,3102965014,TI,93626449,INACTIVO
48717.0,Luis Rojas,,3018947971,CC,53570812,SUSPENDIDO
60574.0,Ana Martinez,carlosgomez@hotmail.com,3023490125,CE,85688191,SUSPENDIDO
22390.0,Ana Martinez,marialopez@yahoo.com,3009654022,TI,25559972,desconocido
6206.0,Luis Rojas,carlosgomez@gmail.com,3106828984,TI,87129393,desconocido
79251.0,Carlos Gomez,carlosgomez@yahoo.com,3005511751,CC,92373752,SUSPENDIDO
,Sofia Torres,luisrojas@hotmail.com,3105850865,TI,68261093,ACTIVO
75151.0,Juan Perez,carlosgomez@hotmail.com,3107894144,CE,43527950,desconocido
37997.0,Carlos Gomez,carlosgomez@yahoo.com,abc123,CC,58757372,INACTIVO
16119.0,Juan Perez,carlosgomez@yahoo.com,3111007854,TI,47068725,desconocido
11340.0,Sofia Torres,anamartinez@yahoo.com,3002416208,CC,,ACTIVO
79898.0,Carlos Gomez,luisrojas@yahoo.com,abc123,CC,28326965,ACTIVO
86513.0,Juan Perez,luisrojas@gmail.com,abc123,CE,45228681,SUSPENDIDO
,Luis Rojas,anamartinez@gmail.com,3012575879,CE,35929036,INACTIVO
40901.0,Luis Rojas,,3016453852,CC,84890729,INACTIVO
,Carlos Gomez,anamartinez@hotmail.com,3025673237,CE,67267422,INACTIVO
37784.0,Carlos Gomez,juanperez@yahoo.com,3109808453,CE,59038849,desconocido
40731.0,Juan Perez,anamartinez@yahoo.com,3016386613,CC,48551996,desconocido
84322.0,Maria Lopez,,3026237458,CE,15356738,SUSPENDIDO
6698.0,Luis Rojas,,3105179488,CE,92013470,SUSPENDIDO
21745.0,Carlos Gomez,luisrojas@gmail.com,3022932253,TI,90232616,desconocido
,Sofia Torres,carlosgomez@yahoo.com,3104172754,TI,32367840,INACTIVO
99763.0,Juan Perez,sofiatorres@hotmail.com,abc123,CC,29039584,ACTIVO
29179.0,Maria Lopez,carlosgomez@yahoo.com,abc123,CE,21767262,SUSPENDIDO
19012.0,Juan Perez,luisrojas@hotmail.com,3003358149,CE,45696530,desconocido
23521.0,Ana Martinez,juanperez@yahoo.com,3022291307,CC,48701039,ACTIVO
62525.0,Sofia Torres,,3013194893,CE,35141416,INACTIVO
12064.0,Sofia Torres,,3104896164,TI,95416700,INACTIVO
34735.0,Maria Lopez,anamartinez@hotmail.com,3023400541,TI,,INACTIVO
,Luis Rojas,anamartinez@hotmail.com,3117353794,CC,44587580,INACTIVO
,Carlos Gomez,marialopez@gmail.com,3023735312,CC,60124988,INACTIVO
69540.0,Juan Perez,sofiatorres@yahoo.com,3028941934,TI,,ACTIVO
,Maria Lopez,anamartinez@yahoo.com,3103121774,CC,66425746,INACTIVO
73114.0,Ana Martinez,,3001168997,TI,73002140,SUSPENDIDO
99032.0,Juan Perez,sofiatorres@yahoo.com,abc123,TI,80712991,INACTIVO
57501.0,Carlos Gomez,carlosgomez@yahoo.com,3012772402,CC,,INACTIVO
28492.0,Ana Martinez,,3109153971,CC,84401895,ACTIVO
55885.0,Ana Martinez,anamartinez@hotmail.com,abc123,CE,83602154,INACTIVO
416.0,Carlos Gomez,sofiatorres@yahoo.com,abc123,CC,87573453,SUSPENDIDO
20816.0,Maria Lopez,carlosgomez@hotmail.com,3015314864,CC,61785103,desconocido
53030.0,Luis Rojas,marialopez@hotmail.com,3111548944,CE,,ACTIVO
23636.0,Ana Martinez,,3105432165,CE,70153033,INACTIVO
22905.0,Sofia Torres,sofiatorres@hotmail.com,3105889275,TI,,INACTIVO
18610.0,Juan Perez,luisrojas@yahoo.com,3102385226,TI,27183828,SUSPENDIDO
5454.0,Ana Martinez,juanperez@hotmail.com,abc123,CC,73141172,SUSPENDIDO
39548.0,Carlos Gomez,carlosgomez@yahoo.com,3117524102,TI,,SUSPENDIDO
18663.0,Ana Martinez,marialopez@hotmail.com,3019059032,TI,48360203,ACTIVO
2615.0,Sofia Torres,luisrojas@hotmail.com,3017137201,CE,,SUSPENDIDO
99044.0,Maria Lopez,juanperez@hotmail.com,abc123,CE,32885585,INACTIVO
,Carlos Gomez,carlosgomez@yahoo.com,3025501561,CC,73713590,SUSPENDIDO
11596.0,Ana Martinez,,3109722625,CE,67409221,INACTIVO
79553.0,Luis Rojas,anamartinez@hotmail.com,3102119999,TI,,INACTIVO
71249.0,Juan Perez,anamartinez@hotmail.com,3016880156,CC,,INACTIVO
65371.0,Luis Rojas,juanperez@hotmail.com,abc123,CE,22050508,ACTIVO
26805.0,Carlos Gomez,luisrojas@hotmail.com,abc123,CE,45868336,INACTIVO
,Ana Martinez,carlosgomez@gmail.com,3111118995,TI,95707195,INACTIVO
11941.0,Carlos Gomez,luisrojas@hotmail.com,abc123,CE,41306668,ACTIVO
88682.0,Maria Lopez,anamartinez@yahoo.com,abc123,TI,59603201,INACTIVO
,Carlos Gomez,sofiatorres@yahoo.com,3014498250,CE,62025741,INACTIVO
29525.0,Ana Martinez,anamartinez@yahoo.com,abc123,CE,19205766,INACTIVO
66835.0,Luis Rojas,luisrojas@yahoo.com,3008169773,CE,62434120,desconocido
99399.0,Maria Lopez,luisrojas@yahoo.com,3105511165,CE,58544666,INACTIVO
,Ana Martinez,carlosgomez@hotmail.com,3116900704,TI,91904830,SUSPENDIDO
,Luis Rojas,sofiatorres@gmail.com,3115776364,CC,46128527,INACTIVO
55627.0,Ana Martinez,,3008494264,TI,70753970,ACTIVO
47567.0,Sofia Torres,luisrojas@hotmail.com,abc123,CC,98966523,ACTIVO
91002.0,Maria Lopez,carlosgomez@yahoo.com,abc123,TI,18321546,INACTIVO
,Juan Perez,anamartinez@gmail.com,3004242038,TI,89043276,ACTIVO
49904.0,Ana Martinez,sofiatorres@gmail.com,abc123,TI,91042923,SUSPENDIDO
3489.0,Carlos Gomez,,3103052832,CE,60826247,SUSPENDIDO
96513.0,Juan Perez,,3002047467,TI,51165960,INACTIVO
66353.0,Juan Perez,,3011671744,CC,90004558,INACTIVO
